timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
415579487,0.249236,0.189891,0.125344,5002,0,1.45142,1.12358,-28.1705,5002,0
415584491,-0.21605,1.35773,-0.00699965,5004,0,-3.88471,2.23072,-4.80343,5004,0
415589497,0.270346,-0.443661,-0.31396,5006,0,-1.06965,-2.84655,5.46184,5006,0
415594500,0.520739,-1.2381,-0.0751664,5003,0,3.60077,-2.81508,-14.8245,5003,0
415599519,-0.18179,0.624382,0.180172,5019,0,-0.471099,1.77792,-25.186,5019,0
415604515,0.129228,0.735821,-0.163802,4996,0,-3.44412,-0.0490289,-1.6971,4996,0
415609511,0.673831,-0.830194,-0.393431,4996,0,0.729781,-2.2398,0.133687,4996,0
415614515,0.0388194,-0.755838,0.0379152,5004,0,2.58823,0.82373,-19.4348,5004,0
415619518,-0.398313,0.730005,0.209944,5003,0,-1.31934,0.116838,-17.4557,5003,0
415624522,0.709941,0.281709,-0.301263,5004,0,-2.61284,-2.3086,0.011111,5004,0
415629527,0.408192,-0.915484,-0.271454,5005,0,0.752085,-0.601203,-5.57421,5005,0
415634530,-0.479211,-0.346437,0.163705,5003,0,0.713581,2.05276,-21.1988,5003,0
415639537,0.230499,0.52436,0.000479043,5007,0,-1.26269,-1.24504,-10.7873,5007,0
415644538,0.670801,0.00067918,-0.399618,5001,0,-1.67182,-2.4804,-2.08102,5001,0
415649542,-0.193469,-0.742169,-0.044828,5004,0,-0.209747,0.244585,-11.1845,5004,0
415654546,-0.139072,-0.172241,0.223449,5004,0,0.70666,0.377396,-16.7108,5004,0
415659550,0.529474,0.36022,-0.193519,5004,0,-0.502544,-2.80634,-7.91012,5004,0
415664564,0.202195,0.0142932,-0.398549,5014,0,-2.46043,-1.37376,-5.68939,5014,0
415669566,-0.231687,-0.591659,0.0796692,5002,0,-0.845841,2.90887,-12.8257,5002,0
415674582,0.24305,-0.307625,0.243518,5016,0,1.81657,0.265164,-13.4346,5016,0
415679566,0.491588,0.480304,-0.356933,4984,0,-1.19724,-5.08482,-9.24659,4984,0
415684581,-0.0415934,0.179359,-0.425113,5015,0,-3.76075,0.525246,-6.63865,5015,0
415689573,-0.365928,-0.768928,0.233193,4992,0,0.870897,3.75761,-9.35126,4992,0
415694579,0.621933,-0.292633,0.175714,5006,0,2.33951,-3.86224,-13.8582,5006,0
415699580,0.449971,0.911624,-0.473465,5001,0,-3.76079,-4.26768,-11.924,5001,0
415704586,-0.513245,0.110967,-0.264042,5006,0,-4.10251,5.02159,-4.35827,5006,0
415709595,-0.105362,-1.08878,0.303601,5009,0,2.94522,1.41967,-9.28995,5009,0
